91	53	12	39	89	23
1	41	40	28	99	13
56	3	86	13	32	65
16	33	34	42	39	27
10	70	61	36	4	97
43	55	32	7	64	58
68	13	8	65	47	8
10	99	34	92	92	89
14	11	52	35	87	99
92	71	92	77	64	82
26	41	42	51	95	25
91	6	55	100	89	47
28	23	10	26	35	77
25	55	31	67	62	19
16	80	89	35	3	91
25	6	80	71	11	76
33	100	32	79	15	58
81	54	4	5	67	73
27	32	65	63	72	47
7	37	22	59	43	51
8	91	65	99	70	95
50	68	59	46	80	89
26	87	64	81	42	60
88	49	64	62	56	34
6	51	72	57	29	28
61	33	27	56	12	70
22	60	10	62	8	29
74	78	52	61	13	6
95	79	24	15	11	97
84	15	29	20	95	58
40	31	82	14	42	57
28	86	99	19	27	76
19	59	96	84	68	62
19	92	22	90	3	2
38	70	48	20	40	21
3	37	74	53	60	48
23	17	45	23	38	5
62	54	7	63	55	92
7	5	53	32	70	83
28	52	22	90	30	87
37	64	29	7	69	55
51	70	2	22	80	97
63	72	23	42	71	73
87	41	37	68	78	63
94	79	41	43	67	99
12	11	31	99	4	48
24	79	47	15	66	81
67	95	48	22	61	33
41	91	53	70	10	44
88	73	11	18	79	1
53	32	62	90	42	4
78	50	68	26	45	27
93	45	80	30	95	66
44	56	48	52	58	4
18	88	68	22	66	97
84	25	47	34	50	26
50	19	20	14	7	34
7	38	48	29	29	19
65	93	78	40	41	82
91	55	20	87	20	57
36	28	60	16	5	81
60	17	53	22	71	61
48	69	7	3	54	74
92	57	38	46	48	29
29	30	88	98	41	67
4	65	34	91	97	74
27	96	20	56	36	75
34	30	69	47	50	16
95	47	38	22	80	30
76	88	39	37	19	27
45	42	15	79	28	38
67	29	18	50	58	38
40	54	45	71	45	7
81	66	24	8	39	4
21	11	22	52	82	80
76	32	62	69	15	58
5	76	69	5	1	76
13	11	39	31	59	50
6	9	61	54	43	43
50	92	34	57	42	64
68	70	55	24	19	18
62	20	14	66	65	31
76	64	36	50	58	23
83	85	75	65	50	15
2	51	57	79	47	84
81	9	16	77	16	92
89	30	39	35	99	48
4	6	47	29	89	1
59	42	26	83	45	20
73	70	12	100	7	72
68	13	47	56	50	82
89	3	41	4	87	38
39	86	100	45	54	88
20	73	14	83	23	90
49	63	72	66	56	61
5	93	77	61	48	23
90	94	73	99	44	11
75	61	95	15	10	13
61	7	38	55	53	59
39	64	32	63	78	21
99	99	68	32	80	39
50	19	18	74	29	24
100	39	82	7	96	18
41	47	35	88	94	56
9	52	66	56	67	78
91	99	81	39	46	32
32	94	57	40	11	15
40	6	74	7	37	75
91	92	82	22	15	39
56	45	49	7	13	7
52	63	24	6	85	92
16	65	20	50	3	3
34	8	62	7	82	37
87	65	56	99	68	88
77	10	58	57	2	33
82	26	81	34	32	30
95	87	93	57	80	90
59	64	32	64	24	16
57	92	77	48	62	53
75	72	74	11	91	52
41	21	84	76	79	7
5	2	8	80	88	39
66	34	49	86	98	30
94	80	64	15	87	4
54	98	50	65	81	29
52	33	10	19	56	75
38	83	83	99	4	11
40	3	75	19	66	64
16	82	34	78	73	89
73	9	8	20	35	81
81	62	6	100	71	56
28	25	27	82	12	23
97	85	63	26	59	96
34	91	63	48	40	5
87	37	21	61	76	77
44	31	69	80	69	55
36	47	4	86	28	13
3	98	84	15	52	90
39	88	40	53	31	89
81	40	80	34	19	60
60	93	60	19	53	62
72	40	5	63	16	48
93	52	98	86	89	40
45	3	91	71	80	8
47	9	44	43	7	39
73	84	7	10	55	14
41	10	43	3	62	97
19	33	90	53	22	84
9	7	21	15	32	13
20	98	67	70	83	1
99	100	9	85	55	11
8	57	15	6	17	21
18	71	74	27	61	54
93	16	90	6	53	41
59	16	80	35	64	98
60	75	33	11	22	60
68	39	64	52	16	85
90	9	45	78	72	6
79	55	81	77	71	12
87	68	40	2	88	23
62	88	89	73	21	66
44	45	96	88	29	91
8	91	8	70	83	26
55	9	48	59	45	24
80	55	4	38	81	11
62	37	79	81	15	78
92	84	80	6	35	80
61	41	77	57	9	62
34	63	22	69	71	81
95	79	94	71	10	42
9	18	57	91	95	27
96	56	44	91	38	70
36	63	27	98	86	69
59	30	3	59	29	100
28	88	99	22	56	68
72	69	98	67	20	32
19	32	20	81	96	75
84	70	60	70	67	81
77	1	34	3	19	56
99	8	68	71	39	90
65	4	81	89	62	3
26	98	43	1	63	16
56	4	58	52	90	5
89	9	21	79	11	47
59	13	78	30	11	82
47	71	82	21	26	75
23	57	59	63	50	24
54	65	47	20	33	90
70	56	50	41	58	18
52	35	76	84	39	84
39	4	58	33	68	35
34	94	34	64	39	21
64	79	69	47	95	48
68	51	18	53	25	54
50	67	88	21	51	53
52	34	34	4	51	72
62	75	9	20	44	93
39	5	24	87	43	49
93	32	76	21	19	73
53	76	78	76	63	38
47	81	98	40	94	1
9	85	65	98	40	65
91	30	58	45	38	90
37	90	61	26	69	4
58	99	6	38	48	10
14	84	9	31	91	46
52	34	10	52	40	12
15	43	84	50	17	93
14	11	99	40	22	52
8	80	24	13	19	61
93	20	52	69	35	4
54	54	68	29	66	68
63	9	75	8	1	57
81	45	26	47	78	77
59	75	84	87	33	33
22	100	6	36	46	19
89	91	46	93	65	50
46	63	42	34	55	1
30	82	79	81	70	93
35	85	10	36	74	30
15	74	27	70	99	91
75	16	91	14	20	94
82	85	52	71	42	86
43	91	33	33	12	65
15	35	40	26	73	93
46	16	35	36	19	27
10	78	42	68	78	92
31	35	83	51	42	42
3	76	93	78	76	92
87	86	31	99	68	46
54	78	1	95	4	44
100	19	21	53	12	61
60	36	69	20	39	88
90	10	93	17	97	53
2	46	65	78	41	21
31	86	76	51	47	15
89	87	23	11	11	100
54	46	3	20	6	40
99	40	85	96	40	25
53	43	47	90	8	51
83	35	93	63	18	74
70	52	49	83	35	67
38	17	90	31	14	85
13	76	56	73	29	73
1	57	69	20	29	87
98	39	72	57	57	15
91	75	86	91	90	3
61	89	15	8	47	70
75	98	99	85	70	96
60	36	18	8	45	52
40	82	65	64	68	74
98	47	32	92	100	1
17	67	69	6	78	40
24	85	16	29	47	93
55	56	12	77	100	77
41	67	24	75	52	80
33	30	92	35	83	65
90	3	5	2	3	70
28	11	69	30	72	64
41	79	75	2	17	20
83	62	19	52	49	39
86	51	20	87	59	26
92	69	100	56	24	39
42	93	77	22	63	34
59	38	26	97	84	62
78	76	49	87	9	37
11	53	91	41	93	41
39	53	97	74	34	96
98	29	13	39	75	47
96	59	20	77	43	88
53	15	42	47	83	38
97	95	60	97	88	11
68	36	95	31	41	26
67	95	76	2	9	30
22	95	4	79	81	44
64	22	91	86	12	60
70	35	83	4	24	67
48	30	59	11	37	99
62	90	63	82	1	61
32	36	50	87	16	53
66	32	77	11	70	25
64	41	88	81	42	29
53	78	9	22	34	76
94	68	100	99	90	55
76	61	28	62	63	54
19	41	91	52	46	34
24	20	16	21	6	62
90	72	38	40	49	27
27	54	27	5	7	100
42	23	9	35	55	80
84	50	12	72	51	56
93	27	62	45	22	87
53	25	33	4	39	16
78	91	15	5	55	71
29	61	50	19	32	1
50	44	14	90	21	82
66	61	53	87	59	87
58	60	34	62	14	41
80	50	64	71	15	89
30	83	9	2	3	58
55	100	50	37	29	76
48	56	87	65	80	98
32	47	76	39	100	37
48	80	99	87	90	18
18	100	88	100	94	34
6	12	62	43	63	68
48	72	64	75	67	12
19	1	43	18	82	22
17	100	3	6	82	98
71	40	71	6	67	27
84	37	10	36	10	96
59	66	79	41	23	75
91	70	86	58	44	24
41	91	67	83	21	55
34	85	98	39	14	28
56	26	35	3	74	3
22	1	99	31	6	55
42	67	94	46	96	7
76	70	97	69	92	18
66	2	17	28	75	55
70	71	25	35	61	56
18	11	61	1	78	22
40	87	30	11	71	26
77	55	85	9	90	13
67	76	41	50	95	52
26	18	93	52	63	76
66	21	8	57	72	61
29	74	31	73	62	57
78	49	69	1	62	15
13	80	96	86	79	85
64	77	63	16	73	6
98	18	48	36	38	36
48	59	48	56	41	28
24	68	25	69	33	99
87	35	84	20	16	43
37	44	1	37	7	64
45	25	24	1	23	47
80	63	42	15	35	39
59	75	59	95	88	1
46	51	12	35	78	77
5	40	42	25	75	55
68	53	95	75	65	27
3	9	92	11	37	17
88	10	66	66	49	70
49	29	30	93	29	60
47	31	82	66	97	8
100	68	87	92	64	25
15	86	32	18	3	88
11	75	49	85	73	91
22	80	8	100	12	31
36	94	35	75	77	11
75	100	9	24	97	42
7	57	29	69	100	16
52	33	71	46	92	56
67	79	42	92	10	15
33	3	100	37	30	81
74	47	96	76	40	90
74	22	72	66	76	67
34	20	64	48	7	64
95	4	93	75	36	65
30	97	76	71	48	8
62	7	44	18	34	44
92	85	66	51	11	73
63	70	27	16	40	17
2	94	63	22	18	40
32	60	73	7	50	12
57	19	91	45	27	44
12	92	71	79	91	12
60	97	45	76	66	61
100	30	40	51	86	19
89	70	66	31	15	66
98	14	69	13	9	27
9	67	51	36	39	53
5	36	21	18	85	3
90	86	64	21	33	36
42	22	50	83	2	16
49	58	35	18	9	83
15	52	57	91	92	60
59	20	87	70	17	3
12	17	85	78	25	100
97	42	29	24	77	89
41	49	55	29	20	71
55	39	15	92	42	6
92	65	52	4	69	16
56	53	55	80	99	60
5	47	37	40	34	78
57	71	82	44	18	33
67	18	96	44	6	23
98	35	95	28	29	58
99	91	91	51	88	98
79	17	19	64	17	54
19	82	9	85	16	43
58	3	95	73	14	29
22	15	6	8	76	76
88	31	5	37	93	28
76	77	14	82	92	81
61	60	94	57	35	15
97	3	46	11	44	6
42	99	13	66	66	9
52	96	2	14	96	32
2	81	81	37	58	21
80	38	58	98	12	11
56	49	20	33	28	31
43	15	35	95	35	13
54	40	25	14	36	19
65	6	81	24	44	49
78	99	1	80	12	6
77	85	10	42	18	95
4	4	99	95	58	85
97	53	87	46	23	69
7	42	91	73	15	100
80	60	13	98	45	94
26	44	94	58	64	58
75	47	98	97	18	37
30	32	7	69	41	70
81	75	98	32	70	77
76	42	62	47	67	47
76	78	96	89	47	29
40	42	16	63	75	85
53	90	12	31	45	3
85	81	71	74	93	23
56	22	9	100	70	73
66	5	4	82	59	79
22	48	96	28	88	36
65	4	61	60	40	9
54	81	29	31	56	92
88	23	92	4	97	16
10	9	25	93	100	71
34	87	39	4	11	18
24	56	69	34	47	45
25	13	9	24	9	11
34	10	64	50	73	59
40	68	75	1	11	72
43	6	19	10	89	19
52	50	100	97	16	49
75	82	62	50	20	93
53	5	62	68	99	12
48	76	42	82	82	96
54	55	57	40	64	60
15	51	68	16	75	27
43	90	65	4	69	67
23	40	26	37	48	14
9	27	99	6	33	84
38	70	69	89	46	39
90	83	19	93	97	5
4	10	79	48	10	16
70	28	24	63	95	21
55	3	97	74	9	90
63	61	36	11	54	62
24	64	80	36	61	77
14	37	41	67	85	21
69	66	87	44	82	90
17	85	82	81	58	53
26	60	99	15	56	97
60	35	24	98	44	89
42	64	26	62	39	94
53	59	27	100	9	2
74	58	19	17	23	94
92	78	77	99	40	95
64	26	19	2	85	10
25	86	19	32	73	16
78	73	11	71	27	82
51	66	22	96	29	15
18	99	67	75	70	98
94	42	61	4	34	25
83	98	33	14	18	83
32	65	71	59	31	67
35	95	75	88	52	82
94	15	87	32	12	40
26	33	30	100	34	62
32	73	3	69	33	92
44	96	60	8	66	43
69	99	51	84	82	99
87	52	6	83	50	97
67	58	5	7	61	11
31	90	89	33	57	20
7	42	74	70	7	71
31	23	11	85	99	75
77	77	38	57	10	55
2	77	19	19	17	96
73	84	84	26	81	21
33	88	46	59	84	13
93	64	87	6	4	10
8	3	38	84	12	1
26	64	31	84	69	65
62	65	16	53	19	60
43	64	60	56	100	53
43	67	54	82	52	28
62	92	98	32	11	26
11	76	51	87	34	93
38	98	63	98	38	27
41	34	95	2	70	83
88	28	19	52	39	79
47	93	18	59	68	11
92	97	70	61	55	1
58	17	75	66	71	51
92	22	45	27	77	1
33	93	21	23	44	59
19	29	2	22	43	10
87	40	81	51	51	25
20	15	12	57	23	43
68	29	99	85	91	39
82	2	84	79	16	7
82	32	79	57	37	91
64	4	41	38	6	66
85	88	98	1	25	3
72	97	51	76	60	55
94	82	77	39	3	49
69	1	30	69	43	17
64	70	28	1	32	48
21	76	47	9	11	11
99	98	49	54	24	6
6	49	51	71	100	33
30	39	86	66	99	16
80	77	63	45	87	38
95	15	36	76	97	79
23	15	90	82	51	87
87	5	49	68	84	59
41	88	26	86	93	20
51	67	17	61	94	39
35	37	80	80	47	96
25	4	1	36	17	61
6	81	16	73	74	8
26	42	72	36	80	70
89	60	49	41	61	55
97	70	11	58	74	6
23	59	49	58	12	90
82	5	90	57	79	98
97	54	47	5	62	99
11	62	85	15	98	76
57	86	56	10	10	49
27	35	26	55	96	14
80	38	56	13	82	86
49	76	10	72	58	12
85	24	5	88	73	33
88	25	43	15	79	59
16	7	60	50	22	41
40	29	71	34	33	59
11	42	35	81	77	5
60	93	88	51	69	56
38	80	95	48	28	8
34	19	48	45	6	2
83	5	28	68	38	100
23	29	64	75	97	57
48	31	98	65	41	66
79	100	36	33	35	41
79	30	6	31	72	19
34	90	31	1	55	80
12	37	33	97	20	57
38	33	92	59	76	43
33	35	83	42	32	21
55	73	12	25	43	16
6	61	21	99	96	64
7	25	80	40	53	89
84	22	22	3	50	31
69	28	94	21	93	42
45	31	77	89	24	98
2	28	48	75	47	49
75	74	26	38	63	30
17	21	83	68	65	52
65	93	69	15	10	11
87	58	57	42	56	21
41	23	41	30	89	59
98	52	87	73	67	30
93	87	13	80	10	93
61	2	17	65	96	47
94	73	91	99	100	62
29	25	32	29	42	76
6	78	67	30	1	46
79	4	46	3	43	8
92	87	58	60	50	71
8	65	9	2	34	74
79	12	84	20	21	13
40	47	36	57	53	48
7	79	52	30	30	80
24	78	20	68	97	57
92	16	44	18	94	7
6	22	14	29	47	87
39	11	36	100	87	96
57	72	48	45	78	43
25	98	89	26	69	14
55	57	65	34	90	34
33	77	78	31	35	73
83	26	85	68	31	95
58	97	2	14	59	88
61	79	93	34	68	23
8	4	49	29	69	79
61	11	72	47	45	84
53	71	99	7	45	34
66	50	75	38	79	81
66	24	21	33	68	31
2	18	24	68	37	45
37	33	24	53	93	35
42	93	12	86	60	94
61	40	78	89	22	55
5	89	32	43	11	86
2	7	51	9	1	8
42	68	11	15	4	99
36	81	1	16	91	90
45	32	75	35	96	22
31	11	70	82	86	86
88	34	63	17	17	84
68	50	43	67	24	35
39	73	35	64	85	43
68	77	54	22	99	23
55	9	69	90	71	32
9	29	70	38	42	82
24	14	90	69	74	67
10	91	56	75	25	27
8	36	62	39	45	68
78	13	45	94	39	7
16	62	18	42	34	35
74	37	8	84	8	63
84	1	23	13	24	75
22	22	24	27	81	54
44	10	37	28	22	79
99	34	3	64	66	35
55	51	24	22	78	71
31	61	24	48	86	100
67	14	76	34	74	55
13	66	17	41	13	63
48	56	94	95	3	44
82	61	51	78	57	10
35	45	5	23	4	55
3	73	44	59	30	33
40	45	67	9	86	21
87	9	81	9	67	51
17	31	39	4	30	49
15	69	88	72	3	50
13	76	65	42	79	56
50	98	54	6	82	14
81	55	30	23	56	50
90	92	98	22	7	89
12	31	2	52	28	5
39	20	83	15	17	73
26	57	85	32	99	12
39	20	89	10	36	76
98	55	16	95	26	56
98	86	70	7	52	68
98	84	44	68	19	30
7	80	91	10	44	100
47	77	38	63	67	5
79	4	48	89	2	94
68	100	78	84	13	98
39	9	57	40	49	84
79	67	65	18	89	59
85	25	10	25	69	20
32	97	39	48	69	8
100	87	76	84	42	46
13	32	46	67	57	87
70	36	94	8	1	69
55	30	17	72	54	16
49	55	85	25	46	39
46	41	13	15	26	34
71	67	53	49	63	37
42	98	7	45	68	51
49	57	92	38	88	45
8	12	85	83	84	35
57	62	42	37	100	62
23	71	91	10	61	81
14	51	62	97	66	18
79	58	68	11	99	20
39	10	38	75	39	57
12	10	7	97	71	10
46	24	5	67	81	59
15	29	27	81	88	71
8	57	9	2	86	4
50	98	29	19	68	82
45	6	60	90	61	45
68	100	74	60	72	63
1	29	46	86	3	21
88	31	39	5	51	25
21	38	35	92	10	5
41	42	7	70	42	91
53	83	34	49	64	26
59	32	66	63	25	40
30	93	89	33	77	64
40	9	9	78	19	47
52	3	23	83	21	43
74	58	18	98	52	87
45	47	40	65	67	28
98	46	98	83	28	55
3	43	61	98	15	83
63	9	53	39	21	83
85	48	74	3	32	74
87	64	81	83	46	90
88	68	77	57	87	89
24	94	24	34	2	9
64	60	62	89	73	46
3	61	31	7	77	3
48	89	51	6	72	79
74	64	6	100	100	47
30	92	48	33	37	30
91	66	89	39	97	82
91	45	55	71	38	28
100	26	91	93	17	25
47	61	46	47	21	51
18	26	36	49	99	23
50	79	10	65	82	84
95	56	89	59	78	80
9	95	33	34	92	56
26	51	1	32	52	64
53	22	57	50	40	83
12	77	46	36	83	95
11	35	46	90	38	27
35	60	48	98	6	35
18	50	66	100	30	80
50	4	67	41	64	79
13	81	26	12	76	36
86	63	86	7	39	16
78	51	68	80	77	55
19	13	87	71	15	65
98	50	88	27	98	55
14	72	15	36	38	81
95	7	84	20	71	92
74	32	2	46	29	81
1	1	70	1	20	14
80	35	58	76	94	16
73	78	79	92	39	61
30	60	89	29	41	69
40	100	49	89	63	55
85	3	18	27	76	59
17	88	39	93	99	24
15	42	63	23	6	17
95	58	8	74	2	54
90	4	74	72	62	21
75	67	28	97	12	67
95	78	9	83	54	95
69	26	36	38	94	94
99	82	81	61	50	61
92	8	88	21	72	57
87	90	76	12	35	46
51	52	39	17	26	30
23	73	86	46	19	16
71	51	25	99	72	14
23	38	12	45	95	2
25	65	100	47	82	71
77	1	73	82	83	81
63	37	10	44	59	84
92	31	76	1	75	8
49	51	98	45	60	26
84	84	81	87	42	5
2	66	6	65	52	23
98	82	48	95	95	15
60	43	47	40	63	31
28	54	54	65	39	87
94	62	75	95	78	11
62	61	86	79	3	67
60	25	15	77	90	1
67	88	95	46	56	45
19	58	7	15	29	23
61	13	2	35	9	86
47	1	72	31	96	49
58	33	4	25	37	6
40	17	11	15	12	83
36	88	20	30	46	21
94	4	84	47	63	98
29	11	3	89	8	14
49	34	6	99	29	2
88	83	27	55	89	97
26	56	89	90	90	23
28	20	11	24	29	89
51	2	5	90	87	16
34	43	74	82	50	93
5	50	15	85	49	91
87	87	9	77	100	21
81	65	43	64	10	10
1	91	80	21	75	72
23	38	4	42	61	96
75	64	49	65	72	76
94	55	21	48	44	45
77	70	76	15	94	55
88	47	69	2	76	72
96	91	38	28	40	39
50	62	79	22	45	97
53	43	98	32	71	48
48	78	53	41	46	71
56	90	72	40	92	85
42	32	17	81	33	31
57	76	30	68	32	23
55	19	46	88	14	34
33	75	60	86	90	13
14	18	56	89	48	34
91	48	99	35	68	2
100	10	88	4	26	80
33	66	51	36	68	50
12	29	42	93	75	73
33	52	7	75	95	30
51	16	92	83	99	31
33	64	86	56	84	87
40	81	63	1	57	22
89	90	76	15	5	21
90	53	70	51	71	12
49	76	96	10	91	98
24	27	2	3	34	100
53	27	28	50	66	66
52	81	26	69	81	26
71	50	17	99	94	36
8	82	86	86	42	27
15	60	66	41	89	1
98	37	15	17	51	74
34	50	35	51	70	36
3	24	2	35	9	73
79	68	20	64	90	34
47	42	11	53	11	76
62	100	74	48	14	36
20	95	75	33	69	52
95	77	22	4	11	44
22	60	11	20	100	73
21	29	12	37	25	96
64	98	78	61	62	36
19	57	63	51	31	32
54	26	54	47	85	8
21	48	69	29	79	72
95	12	73	99	16	90
31	36	75	73	16	22
63	63	4	41	11	69
80	77	30	49	17	5
63	56	22	100	34	96
52	81	29	78	99	37
63	55	56	77	69	83
21	25	88	70	57	5
53	33	10	84	67	3
37	12	77	13	81	28
62	2	85	59	90	18
60	19	22	51	28	83
67	25	98	54	64	6
100	88	98	20	94	52
45	43	65	78	81	91
79	47	65	49	51	25
10	18	68	1	69	65
63	83	94	62	38	21
44	42	77	39	5	95
41	11	13	62	16	27
55	11	18	60	51	23
32	98	83	59	17	4
72	23	18	11	16	62
39	82	12	63	65	64
97	10	45	1	6	25
28	23	59	29	74	32
21	1	30	99	73	98
51	8	69	92	21	72
64	76	49	55	44	42
64	33	62	37	2	69
34	35	46	39	9	33
88	42	43	38	76	99
100	21	46	21	58	69
67	64	82	54	92	64
24	98	72	32	6	21
99	100	59	53	11	82
2	12	99	70	76	46
80	88	78	56	19	6
27	82	92	72	50	51
25	90	73	38	64	91
43	67	49	72	76	1
78	49	28	70	7	90
63	33	86	28	4	14
35	98	5	30	15	37
66	7	16	50	29	94
15	78	47	4	77	13
70	67	57	59	21	59
61	1	59	12	9	19
20	17	50	7	4	97
78	18	16	52	81	27
41	57	54	8	48	89
82	4	82	1	18	5
95	7	65	72	76	15
6	9	100	91	84	24
77	76	43	4	69	22
58	99	91	39	93	75
5	73	6	63	9	72
95	73	95	7	47	94
97	9	47	72	49	49
10	21	12	87	97	47
69	34	99	72	53	49
85	75	93	27	77	57
73	55	8	84	12	75
63	78	3	94	74	93
31	95	25	48	72	30
44	51	56	31	6	56
46	9	36	23	33	87
75	88	13	14	70	49
7	86	69	70	68	97
19	93	81	83	74	38
17	21	84	57	100	10
52	26	24	47	49	30
70	39	53	54	89	96
19	59	15	79	71	32
5	5	92	98	16	7
6	84	32	93	91	29
34	24	35	18	5	34
5	58	36	35	26	79
28	46	70	12	24	67
60	39	59	37	14	49
59	10	79	43	13	39
45	79	89	83	48	91
27	3	44	94	6	96
19	13	42	33	18	66
73	5	45	16	30	7
39	39	98	25	36	83
24	60	51	6	88	70
70	19	74	30	51	52
37	88	37	53	93	62
83	42	74	15	73	77
85	61	48	28	19	4
88	4	7	27	20	36
96	82	18	91	24	21
58	62	40	93	78	52
84	81	92	18	84	71
43	79	76	85	64	69
9	98	35	32	76	17
84	99	69	65	28	71
58	23	42	59	67	53
44	69	74	20	68	74
87	44	86	95	27	74
61	94	34	63	10	34
94	65	96	33	16	23
5	95	100	73	36	70
56	24	92	17	64	65
45	4	48	48	46	45
68	59	9	30	3	14
70	22	50	100	74	15
10	75	39	44	24	57
9	39	99	83	69	47
22	96	92	52	77	15
61	63	66	9	8	81
19	51	24	49	16	44
94	50	69	48	41	79
74	41	56	16	18	77
22	64	90	68	36	50
13	22	43	40	70	56
50	91	47	99	6	17
52	52	92	84	21	9
20	1	18	35	96	96
33	42	95	65	73	61
29	34	23	15	51	44
35	50	14	44	12	88
74	8	83	9	34	66
77	90	59	16	72	51
51	61	14	76	88	17
82	34	27	1	62	71
15	43	38	6	92	90
36	95	64	38	82	88
90	73	30	34	36	86
75	69	13	20	95	39
39	5	75	92	13	17
34	87	43	81	56	83
10	78	25	43	70	99
69	41	41	7	1	98
60	16	49	37	43	67
96	86	41	61	22	52
97	49	6	21	45	57
79	95	83	2	76	67
54	23	83	89	42	78
14	33	68	4	79	26
53	33	5	12	72	46
69	67	68	73	87	23
85	3	43	32	81	50
37	94	64	72	74	36
59	16	63	61	23	6
16	59	67	71	4	100
46	20	16	58	77	17
75	78	50	75	81	47
5	89	9	99	32	28
10	57	59	6	78	71
14	31	30	18	54	72
51	56	34	40	100	40
95	8	57	65	33	7
96	98	67	54	79	55
88	29	21	53	44	22
37	53	7	87	33	2
75	1	54	9	10	84
17	8	18	65	57	73
60	32	89	29	82	18
2	4	8	61	16	70
40	45	36	33	19	23
52	73	39	32	45	32
68	48	21	79	8	89
94	98	84	58	86	30
2	71	44	39	18	22
25	53	47	35	15	79
78	82	46	38	43	60
95	82	59	83	86	94
10	83	67	55	63	7
38	51	71	73	94	8
65	71	71	36	83	43
54	22	25	3	64	16
41	45	12	59	78	60
50	40	67	22	48	29
49	43	73	33	74	43
47	8	4	25	15	33
93	96	71	46	37	68
78	92	85	15	60	50
33	66	69	85	84	97
14	55	7	15	11	48
52	51	20	52	7	51
39	98	94	44	100	23
46	59	27	76	17	30
25	23	58	4	67	85
5	7	7	14	30	98
1	97	84	72	5	51
87	79	69	22	59	72
8	21	52	51	17	56
95	74	27	36	36	11
65	15	41	81	94	28
46	65	74	59	22	59
55	93	2	11	40	37
22	19	92	4	94	52
94	74	76	54	7	55
36	12	11	70	90	19
88	22	28	14	96	77
16	84	51	81	57	71
76	72	33	86	65	91
84	53	47	82	63	57
66	79	31	73	21	9
83	26	78	87	90	63
71	66	38	9	52	93
31	76	10	42	39	9
87	53	22	2	69	88
58	58	99	18	94	40
77	77	100	90	42	11
65	64	94	94	4	78
23	20	62	95	75	43
45	19	63	4	78	35
85	78	92	96	41	40
24	2	33	70	83	79
60	99	48	69	30	73
86	68	75	22	90	48
33	69	67	3	57	21
48	28	39	64	54	13
88	82	66	37	35	63
69	24	95	2	68	62
7	68	71	74	61	81
82	15	98	76	49	35
31	9	40	30	78	81
5	46	68	35	34	99
3	82	37	51	72	74
67	93	83	75	31	89
45	27	52	18	57	8
4	99	46	74	2	75
91	99	5	81	26	77
78	45	21	58	77	89
8	31	94	49	12	77
43	19	78	99	5	40
7	84	38	80	65	52
42	26	36	4	21	91
4	65	50	20	2	73
41	4	82	7	25	83
18	29	54	46	96	35
89	68	19	11	56	67
76	88	76	81	91	75
46	85	63	62	48	28
53	88	47	58	53	23
69	87	67	12	21	17
48	15	27	76	44	90
52	19	43	48	6	40
58	7	60	78	22	55
91	46	12	72	90	1
60	75	35	97	44	48
80	40	7	47	31	15
11	59	15	62	43	58
78	59	94	4	32	92
22	18	64	25	29	8
12	85	70	20	78	81
63	47	3	45	75	99
38	18	79	29	53	11
97	78	86	30	34	13
20	62	44	33	64	15
56	28	20	8	93	84
71	32	94	66	99	6
82	76	69	77	36	3
57	28	50	89	18	35
78	78	69	86	14	60
6	20	12	35	96	24
5	22	1	50	56	44
39	9	3	65	4	67
13	14	58	46	96	41
2	94	16	23	90	100
96	30	44	5	12	75
31	52	8	62	40	73
25	96	98	85	7	10
1	24	24	74	68	90
80	66	33	52	32	64
96	20	14	65	96	21
84	18	63	31	43	94
35	5	69	48	22	78
43	75	95	62	34	37
58	86	23	54	40	8
47	2	61	37	2	94
19	62	73	92	58	94
20	57	57	49	55	49
97	1	51	10	4	39
61	51	5	38	14	63
25	99	36	13	64	44
97	49	34	80	73	65
87	58	21	9	98	70
56	83	89	44	52	11
3	66	59	29	80	47
56	13	34	68	9	46
76	73	66	50	45	21
54	10	68	20	21	42
42	34	25	5	84	59
53	55	86	80	95	84
66	62	98	95	44	93
40	36	66	47	56	77
24	12	48	21	68	83
70	69	68	99	58	41
14	22	62	42	42	42
90	65	90	56	15	32
1	48	21	60	90	96
7	92	57	39	77	96
100	37	75	15	26	76
63	69	91	30	68	66
46	47	91	21	52	15
42	92	19	82	96	72
4	91	78	62	56	98
15	2	50	72	39	80
8	63	46	36	53	61
63	84	45	35	91	70
36	52	56	64	15	5
90	35	79	8	37	70
51	22	24	77	70	30
78	64	76	80	20	22
72	13	42	50	89	38
3	51	3	100	21	22
22	45	61	100	25	20
56	37	3	68	40	84
54	35	8	39	41	18
86	36	71	57	71	61
5	100	50	33	27	4
57	41	34	16	54	31
77	9	87	61	25	76
46	42	16	52	84	77
49	84	79	89	86	13
3	20	10	19	85	40
80	92	35	35	96	91
64	75	84	53	6	7
20	56	49	82	23	46
2	72	48	33	100	83
52	57	63	74	32	89
41	3	97	91	5	5
91	21	79	44	83	36
57	10	90	41	75	15
91	96	53	49	77	30
67	6	66	38	4	75
41	56	12	13	13	59
24	10	36	83	53	11
28	83	10	27	94	96
3	28	16	16	71	28
78	41	37	97	95	63
74	24	19	41	24	90
2	92	1	1	91	62
65	19	78	74	3	65
46	67	59	16	58	7
13	90	58	73	87	38
70	1	8	53	59	92
85	29	90	73	1	96
52	1	25	44	95	24
22	29	55	17	95	18
19	16	26	79	44	15
84	5	79	97	63	56
55	23	25	53	63	75
44	7	69	87	54	10
45	3	79	15	85	59
67	31	8	91	76	31
29	30	68	90	53	20
